Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time
201401TX20417,507990,173260,-0.447381,51.447986,1,3,2,1,29/05/2014,5,16:45
201401TX20418,515410,177970,-0.339113,51.488857,1,3,2,1,10/06/2014,3,18:15
201401TX20419,510880,177440,-0.404499,51.484999,1,3,2,1,02/06/2014,2,08:15
201401TX20420,512410,173130,-0.383843,51.445958,1,3,2,1,02/06/2014,2,20:10
201401TX20422,520620,178490,-0.26393,51.492444,1,3,2,1,05/06/2014,5,21:00
201401TX20423,516770,178520,-0.319352,51.493521,1,3,2,1,12/06/2014,5,06:35
201401TX20424,512290,172950,-0.385626,51.444364,1,3,2,1,11/06/2014,4,17:30
201401TX20425,512730,172120,-0.379561,51.436817,1,3,1,1,02/06/2014,2,12:50
201401TX20426,510530,178930,-0.409072,51.49846,1,3,2,1,12/06/2014,5,06:35
201401TX20427,510100,175090,-0.41646,51.464029,1,3,2,1,31/05/2014,7,14:15
201401TX20428,510010,175230,-0.417711,51.465305,1,3,2,1,07/06/2014,7,19:13
201401TX20430,519340,178560,-0.282336,51.493345,1,3,2,2,14/06/2014,7,14:33
201401TX20431,510600,178170,-0.408302,51.491615,1,3,2,1,06/06/2014,6,20:00
201401TX20432,518260,178300,-0.297972,51.491235,1,3,2,1,13/06/2014,6,17:50
201401TX20433,520400,177930,-0.267289,51.487458,1,3,2,2,05/05/2014,2,20:20
201401TX20434,510420,178290,-0.410856,51.492729,1,3,2,1,12/06/2014,5,20:06
201401TX20435,510280,172520,-0.41467,51.440894,1,3,2,2,16/06/2014,2,22:15
201401TX20436,516220,176690,-0.327873,51.477187,1,3,2,2,19/06/2014,5,14:00
201401TX20437,517170,177220,-0.314024,51.481755,1,3,2,1,22/05/2014,5,07:57
201401TX20438,510900,176590,-0.404478,51.477355,1,3,2,1,11/06/2014,4,21:15
201401TX20439,510460,178300,-0.410277,51.492811,1,3,2,1,23/06/2014,2,16:55
201401TX20440,513020,177090,-0.373804,51.48143,1,3,2,1,20/06/2014,6,10:11
201401TX20441,511530,174710,-0.396003,51.460334,1,3,2,1,14/06/2014,7,22:40
201401TX20442,511190,171370,-0.401943,51.43038,1,3,2,1,17/06/2014,3,16:24
201401TX20443,512170,172730,-0.387421,51.442411,1,3,2,1,10/06/2014,3,14:05
201401TX20444,519860,178040,-0.275025,51.488561,1,3,2,1,15/06/2014,1,15:45
201401TX20445,512810,175140,-0.377449,51.463945,1,3,1,1,18/06/2014,4,19:30
201401TX20446,510730,173430,-0.407914,51.448986,1,3,2,1,31/05/2014,7,03:22
201401TX20447,514680,177080,-0.349912,51.481006,1,3,3,2,16/06/2014,2,14:14
201401TX20448,510480,178900,-0.409801,51.4982,1,3,3,2,17/06/2014,3,18:00
201401TX20449,513940,176610,-0.360715,51.476931,1,3,2,1,14/06/2014,7,20:41
201401TX20450,520330,178510,-0.268099,51.492686,1,3,2,1,18/06/2014,4,15:40
201401TX20451,513830,175110,-0.362781,51.463471,1,3,3,1,06/05/2014,3,13:21
201401TX20452,510800,175960,-0.406115,51.471712,1,3,3,2,14/05/2014,4,13:20
201401TX20453,511100,178770,-0.400914,51.49691,1,3,2,1,28/06/2014,7,12:40
201401TX20454,512530,176540,-0.381032,51.476584,1,3,2,1,16/06/2014,2,17:34
201401TX20455,521400,177870,-0.252913,51.486705,1,2,2,1,28/06/2014,7,14:51
201401TX20456,510900,172710,-0.405694,51.442481,1,3,2,2,28/06/2014,7,15:45
201401TX20458,511020,174500,-0.403407,51.458546,1,3,2,1,14/06/2014,7,18:34
201401TX20459,513250,175470,-0.371012,51.466823,1,3,1,1,14/06/2014,7,18:39
201401TX20460,518820,178000,-0.290011,51.488421,1,3,2,1,30/05/2014,6,23:00
201401TX20461,519340,178540,-0.282342,51.493165,1,3,2,1,23/06/2014,2,14:30
201401TX20462,516260,176700,-0.327294,51.477268,1,3,2,1,24/06/2014,3,17:35
201401TX20464,510900,176650,-0.404459,51.477894,1,3,3,2,02/06/2014,2,12:45
201401TX20465,514960,176510,-0.346067,51.475826,1,3,2,1,02/07/2014,4,22:40
201401TX20468,514260,176100,-0.356274,51.472283,1,3,1,1,13/06/2014,6,19:24
201401TX20469,514140,175750,-0.358114,51.469161,1,3,2,1,02/06/2014,2,00:30
201401TX20471,511890,172670,-0.391468,51.441927,1,3,2,1,05/07/2014,7,09:20
201401TX20472,510730,173430,-0.407914,51.448986,1,3,2,1,29/06/2014,1,13:21
201401TX20473,516340,177290,-0.325948,51.482555,1,3,2,1,24/06/2014,3,08:40
201401TX20474,509640,172600,-0.42385,51.441737,1,2,1,1,24/06/2014,3,17:00
201401TX20475,511890,172670,-0.391468,51.441927,1,3,2,1,19/06/2014,5,15:30
201401TX20476,512640,175880,-0.379659,51.47063,1,3,2,1,02/07/2014,4,19:30
201401TX20477,510790,176680,-0.406033,51.478186,1,3,2,1,07/07/2014,2,20:10
201401TX20479,517790,178450,-0.304689,51.492681,1,3,1,1,08/07/2014,3,14:07
201401TX20481,521400,177870,-0.252913,51.486705,1,3,2,1,01/07/2014,3,12:35
201401TX20482,520110,176910,-0.27181,51.478352,1,2,3,1,31/05/2014,7,21:15
201401TX20483,519340,178290,-0.282427,51.490918,1,3,2,1,17/06/2014,3,07:40
201401TX20484,512980,177590,-0.37422,51.485932,1,3,1,1,06/07/2014,1,18:03
201401TX20485,512710,172020,-0.379881,51.435922,1,3,3,1,08/07/2014,3,08:17
201401TX20487,517670,178230,-0.30649,51.490728,1,3,2,1,10/07/2014,5,17:43
201401TX20488,520380,178600,-0.267348,51.493484,1,3,2,1,04/07/2014,6,08:58
201401TX20490,519340,178500,-0.282356,51.492805,1,3,2,3,09/07/2014,4,15:47
201401TX20491,511990,171770,-0.390314,51.433818,1,3,2,2,20/06/2014,6,19:37
201401TX20492,511690,171860,-0.394599,51.434686,1,3,1,1,11/07/2014,6,03:45
201401TX20493,518860,178010,-0.289432,51.488502,1,3,2,1,02/07/2014,4,19:12
201401TX20494,510710,178680,-0.406558,51.496178,1,3,2,1,09/07/2014,4,07:15
201401TX20495,521120,177420,-0.257098,51.482721,1,3,2,1,05/05/2014,2,16:09
201401TX20496,517200,177250,-0.313582,51.482018,1,3,2,1,12/07/2014,7,00:49
201401TX20497,510240,174860,-0.414517,51.461934,1,3,2,1,12/07/2014,7,12:25
201401TX20498,510800,177450,-0.405648,51.485104,1,3,2,1,30/06/2014,2,19:05
201401TX20499,516750,176970,-0.320152,51.479594,1,3,2,1,14/07/2014,2,07:28
201401TX20500,519710,178230,-0.27712,51.490301,1,3,2,1,08/07/2014,3,15:15
201401TX20501,521440,177930,-0.252317,51.487236,1,3,2,2,05/07/2014,7,09:00
201401TX20502,512730,178400,-0.37756,51.493262,1,3,2,1,10/07/2014,5,16:25
201401TX20503,512060,172790,-0.388985,51.442972,1,3,2,1,15/07/2014,3,18:19
201401TX20504,516180,175770,-0.328751,51.468926,1,3,2,1,15/07/2014,3,17:02
201401TX20505,514110,175790,-0.358533,51.469527,1,3,2,1,16/07/2014,4,17:40
201401TX20506,521640,178300,-0.24931,51.490518,1,2,2,1,04/07/2014,6,08:30
201401TX20507,517820,178310,-0.304304,51.491416,1,3,1,1,17/07/2014,5,09:52
201401TX20508,519330,178470,-0.28251,51.492538,1,3,2,2,11/07/2014,6,06:55
201401TX20509,520710,177950,-0.262819,51.487572,1,3,2,1,26/06/2014,5,16:40
201401TX20510,511120,177450,-0.401041,51.485042,1,3,2,1,26/06/2014,5,17:30
201401TX20511,519320,178350,-0.282694,51.491461,1,3,2,1,17/07/2014,5,22:14
201401TX20513,520380,177570,-0.267699,51.484227,1,3,2,1,19/07/2014,7,13:30
201401TX20514,510820,173670,-0.406544,51.451125,1,3,2,1,19/07/2014,7,19:00
201401TX20515,521310,177730,-0.254257,51.485466,1,3,2,1,21/07/2014,2,18:10
201401TX20516,518990,177960,-0.287577,51.488026,1,2,1,1,21/07/2014,2,15:50
201401TX20517,520460,178090,-0.26637,51.488883,1,2,2,1,16/07/2014,4,10:00
201401TX20518,518110,179230,-0.299821,51.499624,1,3,2,1,06/07/2014,1,18:43
201401TX20519,521280,178520,-0.254418,51.492573,1,3,2,1,08/07/2014,3,18:35
201401TX20520,510930,173650,-0.404968,51.450924,1,3,3,4,18/07/2014,6,14:00
201401TX20521,510730,173420,-0.407917,51.448896,1,3,1,1,14/07/2014,2,10:35
201401TX20522,510730,173420,-0.407917,51.448896,1,3,1,1,22/07/2014,3,12:22
201401TX20523,512360,172930,-0.384625,51.444171,1,3,1,1,16/07/2014,4,18:55
201401TX20526,508290,173510,-0.442989,51.450176,1,3,1,1,20/07/2014,1,13:00
201401TX20529,509640,171550,-0.424175,51.432299,1,3,2,2,18/07/2014,6,08:15
201401TX20530,512760,175270,-0.378127,51.465123,1,3,2,1,22/07/2014,3,12:05
201401TX20531,514980,176660,-0.34573,51.47717,1,3,2,1,23/06/2014,2,22:01
201401TX20533,511010,174510,-0.403547,51.458638,1,2,2,1,25/07/2014,6,10:10
201401TX20534,516190,175880,-0.328571,51.469913,1,3,1,2,16/07/2014,4,19:38
201401TX20535,520580,177390,-0.264882,51.482566,1,2,2,1,12/06/2014,5,19:48
201401TX20536,520450,178040,-0.266531,51.488436,1,3,1,1,22/07/2014,3,09:14
201401TX20537,514200,175820,-0.357228,51.469778,1,3,2,1,20/07/2014,1,20:55
201401TX20538,511310,178760,-0.397893,51.496779,1,3,2,2,15/07/2014,3,12:43
201401TX20539,511230,173120,-0.400819,51.446101,1,3,2,7,25/05/2014,1,18:35
201401TX20540,512420,172320,-0.383956,51.438676,1,3,2,1,10/07/2014,5,19:15
201401TX20541,521310,178530,-0.253982,51.492656,1,3,2,1,23/07/2014,4,22:22
201401TX20542,514190,176230,-0.35724,51.473465,1,3,1,1,13/07/2014,1,16:05
201401TX20543,519350,178890,-0.28208,51.496308,1,3,2,2,16/07/2014,4,23:40
201401TX20544,519480,177780,-0.280584,51.486305,1,3,2,1,27/07/2014,1,13:00
201401TX20546,510640,176900,-0.408123,51.480192,1,3,2,1,15/07/2014,3,16:30
201401TX20547,510790,177450,-0.405792,51.485106,1,3,2,1,15/07/2014,3,17:45
201401TX20548,512120,176150,-0.387057,51.47316,1,3,2,1,23/07/2014,4,14:00
201401TX20549,520240,178300,-0.269466,51.490817,1,3,2,1,01/08/2014,6,13:35
201401TX20550,513270,175460,-0.370727,51.466729,1,3,2,1,24/07/2014,5,16:15
201401TX20551,512970,177530,-0.374383,51.485395,1,3,1,1,16/07/2014,4,18:25
201401TX20552,513070,175390,-0.373628,51.46614,1,3,3,1,26/07/2014,7,11:50
201401TX20554,512730,175560,-0.378466,51.467736,1,3,2,1,28/07/2014,2,08:52
201401TX20556,521590,178570,-0.249937,51.492955,1,3,2,1,14/06/2014,7,13:40
201401TX20557,510400,178290,-0.411144,51.492733,1,3,2,1,26/07/2014,7,09:23
201401TX20558,513290,176960,-0.369959,51.480207,1,3,2,1,01/08/2014,6,08:40
201401TX20560,509880,172220,-0.420516,51.438275,1,3,2,1,05/08/2014,3,18:39
201401TX20561,512060,172540,-0.389064,51.440725,1,2,2,3,23/07/2014,4,17:49
201401TX20563,511070,176530,-0.40205,51.476782,1,3,2,1,23/07/2014,4,17:47
201401TX20564,510280,172520,-0.41467,51.440894,1,3,2,1,18/07/2014,6,19:44
201401TX20565,515470,176420,-0.338756,51.474914,1,3,2,1,25/07/2014,6,15:27
201401TX20566,511250,173080,-0.400544,51.445738,1,3,2,1,27/07/2014,1,21:35
201401TX20567,514710,176040,-0.349817,51.471653,1,3,2,2,04/08/2014,2,19:45
201401TX20568,511040,173160,-0.403539,51.446498,1,3,2,1,31/07/2014,5,11:39
201401TX20569,512280,176060,-0.384783,51.472319,1,3,2,1,02/08/2014,7,16:30
201401TX20570,519300,178320,-0.282993,51.491196,1,3,2,1,25/07/2014,6,05:50
201401TX20571,519330,178580,-0.282473,51.493526,1,2,2,2,28/07/2014,2,14:30
201401TX20572,510530,178920,-0.409075,51.49837,1,3,3,3,28/07/2014,2,22:55
201401TX20573,517510,178120,-0.30883,51.489773,1,3,2,1,07/08/2014,5,15:35
201401TX20574,521450,177860,-0.252197,51.486604,1,3,2,1,28/07/2014,2,12:30
201401TX20575,510540,178870,-0.408946,51.497919,1,3,1,1,28/07/2014,2,21:40
201401TX20576,517820,178340,-0.304294,51.491686,1,3,2,1,07/08/2014,5,08:27
201401TX20577,511100,178800,-0.400904,51.49718,1,3,2,1,26/07/2014,7,12:50
201401TX20578,511520,176370,-0.395623,51.475256,1,2,1,2,26/07/2014,7,23:20
201401TX20579,521540,178170,-0.250795,51.489371,1,3,1,1,10/08/2014,1,09:35
201401TX20580,510380,174610,-0.412581,51.45966,1,3,2,1,07/08/2014,5,19:00
201401TX20581,513650,176810,-0.364825,51.478787,1,3,1,1,11/08/2014,2,09:50
201401TX20582,508190,173820,-0.444333,51.452982,1,3,2,2,02/08/2014,7,15:55
201401TX20583,519300,178360,-0.282979,51.491556,1,3,2,1,09/08/2014,7,16:57
201401TX20584,511020,174510,-0.403404,51.458636,1,3,2,1,03/08/2014,1,15:30
201401TX20585,520400,177930,-0.267289,51.487458,1,3,2,1,08/08/2014,6,03:30
201401TX20586,516070,175370,-0.330465,51.465354,1,3,1,1,03/08/2014,1,23:40
201401TX20587,515950,177500,-0.331493,51.484522,1,3,2,4,07/08/2014,5,14:30
201401TX20588,512700,175480,-0.378923,51.467023,1,3,2,1,28/07/2014,2,12:17
201401TX20589,516770,178520,-0.319352,51.493521,1,3,2,1,12/08/2014,3,09:27
201401TX20590,509710,175320,-0.422001,51.466172,1,3,2,1,09/08/2014,7,00:01
201401TX20591,511100,174530,-0.402246,51.4588,1,3,2,1,03/08/2014,1,12:32
201401TX20592,512720,175630,-0.378588,51.468367,1,3,2,1,07/08/2014,5,09:00
201401TX20593,513350,175500,-0.369563,51.467073,1,3,2,1,13/08/2014,4,15:02
201401TX20594,517660,177360,-0.306924,51.482911,1,3,2,1,12/08/2014,3,09:55
201401TX20595,520910,177090,-0.260234,51.4798,1,3,1,1,10/08/2014,1,12:40
201401TX20596,513190,177780,-0.371136,51.487598,1,3,2,2,01/08/2014,6,18:45
201401TX20598,513890,175580,-0.361767,51.467684,1,3,1,1,10/08/2014,1,01:25
201401TX20601,510920,176660,-0.404168,51.47798,1,3,1,1,11/08/2014,2,19:41
201401TX20602,511290,173040,-0.399981,51.44537,1,3,2,2,18/08/2014,2,14:11
201401TX20603,511040,176140,-0.402604,51.473283,1,3,2,1,10/08/2014,1,12:13
201401TX20604,517500,178130,-0.308971,51.489865,1,3,2,2,06/08/2014,4,15:36
201401TX20605,519020,178090,-0.287101,51.489188,1,3,2,1,14/08/2014,5,21:30
201401TX20607,515560,176450,-0.337451,51.475165,1,3,1,1,18/08/2014,2,13:45
201401TX20608,514370,177260,-0.354316,51.482687,1,3,2,1,16/07/2014,4,10:50
201401TX20609,513370,175250,-0.369356,51.464822,1,3,2,1,07/08/2014,5,15:17
201401TX20610,517490,178130,-0.309115,51.489867,1,3,1,1,12/08/2014,3,13:15
201401TX20611,514230,176150,-0.35669,51.472738,1,3,1,1,17/08/2014,1,15:00
201401TX20612,517930,178300,-0.302724,51.491303,1,3,4,1,20/08/2014,4,17:55
201401TX20613,511190,171310,-0.401962,51.42984,1,3,2,1,29/07/2014,3,17:15
201401TX20614,518710,178290,-0.291497,51.49105,1,3,2,1,14/08/2014,5,18:15
201401TX20615,520430,176510,-0.267341,51.474689,1,3,2,1,14/08/2014,5,09:10
201401TX20616,518440,178300,-0.295381,51.491197,1,3,3,2,19/08/2014,3,07:10
201401TX20617,514770,176080,-0.348941,51.472,1,3,2,1,20/08/2014,4,08:20
201401TX20618,516370,178770,-0.325029,51.495851,1,3,1,1,15/08/2014,6,15:05
201401TX20619,516060,177460,-0.329923,51.48414,1,3,1,1,15/08/2014,6,20:41
201401TX20620,510880,176010,-0.404948,51.472146,1,3,2,1,17/08/2014,1,06:34
201401TX20621,509370,173940,-0.42732,51.453834,1,3,2,1,20/08/2014,4,07:48
201401TX20622,513660,176430,-0.364803,51.47537,1,3,2,1,11/08/2014,2,07:30
201401TX20623,509610,172110,-0.424433,51.437339,1,3,2,1,27/06/2014,6,21:20
201401TX20624,521460,177980,-0.252012,51.487681,1,3,1,1,25/07/2014,6,19:54
201401TX20625,518850,178020,-0.289572,51.488594,1,3,2,1,15/08/2014,6,17:12
201401TX20626,519330,179060,-0.282311,51.497841,1,3,2,1,19/08/2014,3,08:28
201401TX20627,512830,172150,-0.378114,51.437067,1,3,2,1,18/08/2014,2,08:34
201401TX20630,513880,174420,-0.362284,51.45726,1,3,1,1,19/08/2014,3,20:05
201401TX20631,510920,173210,-0.40525,51.446971,1,3,1,1,22/08/2014,6,19:40
201401TX20632,509690,175300,-0.422295,51.465996,1,3,2,1,24/08/2014,1,21:21
201401TX20633,512520,172870,-0.382343,51.4436,1,3,2,1,24/08/2014,1,16:37
201401TX20634,510770,173950,-0.407176,51.453652,1,3,2,1,26/08/2014,3,18:00
201401TX20635,513010,177130,-0.373935,51.481791,1,3,2,1,15/08/2014,6,17:17
201401TX20636,521130,178520,-0.256577,51.492605,1,3,2,1,20/08/2014,4,09:42
201401TX20638,513120,176700,-0.372489,51.477905,1,3,2,1,22/08/2014,6,12:43
201401TX20639,512750,172120,-0.379274,51.436813,1,3,2,1,21/08/2014,5,06:32
201401TX20640,513100,174270,-0.373554,51.456068,1,3,2,2,23/07/2014,4,16:45
201401TX20641,513150,177770,-0.371715,51.487516,1,3,2,1,24/08/2014,1,19:55
201401TX20643,520900,177090,-0.260378,51.479802,1,3,2,1,15/08/2014,6,08:50
201401TX20644,512720,172120,-0.379705,51.436819,1,3,2,1,25/08/2014,2,09:55
201401TX20645,511480,176370,-0.396199,51.475264,1,3,2,1,20/08/2014,4,07:55
201401TX20646,511090,176120,-0.401891,51.473093,1,3,2,1,19/08/2014,3,09:40
201401TX20647,517240,177960,-0.312771,51.488391,1,3,2,1,22/08/2014,6,13:10
201401TX20648,513680,176870,-0.364374,51.47932,1,3,2,1,01/09/2014,2,13:15
201401TX20649,512310,175110,-0.384653,51.463775,1,3,2,1,02/09/2014,3,08:00
201401TX20650,520200,176790,-0.270556,51.477255,1,3,1,1,01/09/2014,2,20:40
201401TX20651,521590,178050,-0.250116,51.488282,1,3,2,2,01/09/2014,2,09:30
201401TX20652,518500,178310,-0.294514,51.491274,1,3,2,1,05/08/2014,3,10:20
201401TX20653,516840,177710,-0.318612,51.486227,1,3,2,1,24/08/2014,1,14:14
201401TX20654,512330,171730,-0.385437,51.433391,1,3,2,1,08/07/2014,3,15:00
201401TX20655,519360,178290,-0.282139,51.490914,1,3,2,1,05/08/2014,3,06:40
201401TX20656,511520,176420,-0.395608,51.475705,1,3,2,1,30/08/2014,7,09:40
201401TX20657,513850,174790,-0.362597,51.460591,1,3,2,1,21/08/2014,5,12:25
201401TX20658,514100,176930,-0.358309,51.479775,1,3,1,1,25/08/2014,2,14:20
201401TX20659,510770,173950,-0.407176,51.453652,1,3,2,1,03/09/2014,4,19:20
201401TX20660,518990,178010,-0.28756,51.488475,1,3,2,1,23/07/2014,4,08:28
201401TX20661,516140,176660,-0.329034,51.476934,1,3,1,1,23/08/2014,7,00:43
201401TX20662,512240,178300,-0.384647,51.492461,1,3,2,1,03/08/2014,1,12:52
201401TX20663,510380,172660,-0.413188,51.442133,1,3,2,1,31/08/2014,1,09:20
201401TX20664,515670,174750,-0.336423,51.459863,1,3,2,2,16/08/2014,7,20:27
201401TX20665,510470,176820,-0.410595,51.479506,1,3,2,2,04/09/2014,5,19:23
201401TX20666,512170,172470,-0.387504,51.440074,1,2,1,1,21/08/2014,5,20:00
201401TX20667,520380,178600,-0.267348,51.493484,1,3,2,1,05/09/2014,6,18:04
201401TX20668,520480,178350,-0.265994,51.491216,1,3,2,1,06/09/2014,7,16:45
201401TX20670,513020,175370,-0.374354,51.46597,1,3,2,2,31/08/2014,1,15:06
201401TX20671,520040,177020,-0.27278,51.479356,1,3,2,1,02/09/2014,3,19:34
201401TX20672,509120,173840,-0.430947,51.452983,1,3,1,1,19/08/2014,3,13:46
201401TX20673,509120,173850,-0.430944,51.453073,1,3,2,1,11/08/2014,2,00:33
201401TX20674,516910,177060,-0.317819,51.48037,1,3,2,2,30/08/2014,7,14:13
201401TX20675,510270,172500,-0.41482,51.440716,1,3,2,1,21/08/2014,5,00:02
201401TX20676,512240,176080,-0.385352,51.472507,1,3,1,2,08/09/2014,2,23:40
201401TX20677,509410,173900,-0.426757,51.453466,1,3,2,1,19/11/2014,4,09:00
201401TX20678,512940,176460,-0.375157,51.475783,1,3,2,1,09/09/2014,3,14:09
201401TX20679,510880,176030,-0.404941,51.472326,1,3,1,1,01/09/2014,2,14:40
201401TX20680,520380,177930,-0.267577,51.487462,1,3,3,3,28/06/2014,7,17:57
201401TX20681,520480,177930,-0.266137,51.487441,1,3,2,1,24/08/2014,1,11:30
201401TX20682,511130,174540,-0.401811,51.458884,1,3,2,1,03/09/2014,4,13:05
201401TX20683,510930,178110,-0.403569,51.491011,1,3,2,1,29/08/2014,6,13:14
201401TX20685,509680,173670,-0.422944,51.451347,1,3,2,1,04/09/2014,5,00:01
201401TX20686,521400,178540,-0.252683,51.492727,1,3,2,1,11/09/2014,5,08:26
201401TX20687,520100,178510,-0.27141,51.492734,1,2,2,1,18/08/2014,2,08:15
201401TX20688,520390,177950,-0.267426,51.48764,1,3,3,1,02/09/2014,3,07:47
201401TX20689,520390,177910,-0.267439,51.48728,1,3,1,1,02/09/2014,3,19:22
201401TX20690,513930,176870,-0.360776,51.47927,1,3,2,1,10/09/2014,4,18:30
201401TX20691,513240,175510,-0.371143,51.467185,1,3,2,2,08/09/2014,2,17:30
201401TX20692,511000,174500,-0.403694,51.45855,1,3,2,2,02/09/2014,3,16:00
201401TX20693,509730,175400,-0.421688,51.466887,1,3,2,1,12/08/2014,3,18:00
201401TX20694,510110,174090,-0.416627,51.455039,1,2,2,1,15/09/2014,2,21:20
201401TX20695,513080,176670,-0.373074,51.477643,1,3,2,1,20/08/2014,4,18:15
201401TX20696,510540,174350,-0.41036,51.457292,1,3,2,1,16/09/2014,3,00:20
201401TX20697,512280,172510,-0.385909,51.440411,1,3,2,1,12/09/2014,6,12:57
201401TX20698,512490,177290,-0.381369,51.483333,1,3,2,1,10/09/2014,4,20:00
201401TX20699,512810,172040,-0.378436,51.436082,1,3,2,1,30/07/2014,4,10:00
201401TX20700,511960,178340,-0.388666,51.492876,1,3,2,1,29/08/2014,6,10:20
201401TX20701,510550,177220,-0.409319,51.483086,1,3,1,1,19/08/2014,3,07:26
201401TX20702,514610,175030,-0.351584,51.462595,1,3,2,1,16/09/2014,3,14:44
201401TX20703,516000,175190,-0.331531,51.46375,1,3,2,1,31/08/2014,1,17:13
201401TX20704,521840,178610,-0.246324,51.493261,1,3,2,1,30/08/2014,7,17:49
201401TX20705,510680,173040,-0.408755,51.44549,1,3,2,1,18/09/2014,5,10:45
201401TX20706,520120,177910,-0.271326,51.487338,1,3,1,1,26/08/2014,3,15:00
201401TX20707,520420,176500,-0.267488,51.474601,1,3,2,1,23/08/2014,7,18:26
201401TX20708,510890,176640,-0.404606,51.477806,1,3,2,1,08/09/2014,2,19:15
201401TX20709,514520,175960,-0.352578,51.470972,1,3,1,1,15/09/2014,2,15:53
201401TX20710,509770,175410,-0.421109,51.466969,1,3,2,3,11/09/2014,5,17:37
201401TX20711,520860,178490,-0.260475,51.492393,1,2,2,1,21/09/2014,1,13:47
201401TX20712,517470,178200,-0.30938,51.4905,1,3,1,1,22/09/2014,2,12:24
201401TX20713,512710,172120,-0.379849,51.436821,1,3,1,1,05/09/2014,6,21:14
201401TX20714,521000,178500,-0.258456,51.492453,1,3,1,1,20/09/2014,7,14:43
201401TX20715,510610,174230,-0.40939,51.4562,1,3,2,1,13/09/2014,7,22:00
201401TX20716,510980,178280,-0.402796,51.492529,1,2,1,1,12/09/2014,6,15:25
201401TX20717,519330,178610,-0.282463,51.493796,1,3,2,1,16/09/2014,3,20:28
201401TX20718,511220,175810,-0.400117,51.470282,1,3,1,1,15/09/2014,2,15:20
201401TX20720,513020,177310,-0.373733,51.483407,1,3,3,1,14/09/2014,1,13:15
201401TX20723,521330,177900,-0.253911,51.48699,1,3,2,1,18/09/2014,5,18:10
201401TX20724,520520,178490,-0.26537,51.492465,1,3,2,2,19/09/2014,6,10:26
201401TX20725,509790,175410,-0.420821,51.466965,1,3,2,1,29/08/2014,6,13:25
201401TX20726,513980,178380,-0.359569,51.492832,1,3,2,1,31/08/2014,1,22:50
201401TX20727,519330,178670,-0.282442,51.494335,1,3,2,1,08/08/2014,6,00:25
201401TX20728,508280,173790,-0.443047,51.452695,1,3,3,2,09/09/2014,3,07:56
201401TX20729,518670,177930,-0.292194,51.487823,1,3,1,1,07/09/2014,1,17:30
201401TX20730,520390,177950,-0.267426,51.48764,1,3,2,1,28/08/2014,5,06:15
201401TX20731,511100,178820,-0.400898,51.497359,1,3,2,3,18/09/2014,5,08:30
201401TX20732,521490,178540,-0.251387,51.492707,1,3,1,1,24/09/2014,4,15:25
201401TX20733,520370,178580,-0.267499,51.493306,1,3,2,1,19/09/2014,6,16:57
201401TX20734,517210,177950,-0.313206,51.488307,1,3,2,1,21/09/2014,1,20:06
201401TX20735,509690,173670,-0.4228,51.451345,1,2,2,1,22/09/2014,2,16:25
201401TX20736,521160,178520,-0.256145,51.492598,1,3,2,1,23/09/2014,3,19:50
201401TX20737,512700,177450,-0.378295,51.484729,1,3,2,1,24/09/2014,4,11:59
201401TX20738,510840,175990,-0.40553,51.471974,1,3,2,1,29/08/2014,6,20:43
201401TX20739,516120,175620,-0.329663,51.46759,1,3,2,1,08/09/2014,2,12:50
201401TX20740,516350,177400,-0.325768,51.483541,1,3,4,2,09/09/2014,3,16:45
201401TX20741,517930,178300,-0.302724,51.491303,1,3,2,1,21/09/2014,1,11:48
201401TX20742,520300,176660,-0.269161,51.476065,1,3,2,1,11/09/2014,5,08:30
201401TX20743,512780,172040,-0.378868,51.436088,1,3,2,1,22/09/2014,2,19:45
201401TX20744,509860,172100,-0.420841,51.4372,1,3,2,1,25/09/2014,5,08:55
201401TX20745,511240,171980,-0.401033,51.435853,1,2,2,2,04/09/2014,5,18:52
201401TX20746,513530,175780,-0.366883,51.469553,1,3,2,1,12/09/2014,6,14:30
201401TX20747,510500,178850,-0.409529,51.497747,1,3,2,3,23/09/2014,3,17:10
201401TX20748,513630,176920,-0.365078,51.47978,1,2,2,1,22/09/2014,2,14:25
201401TX20749,516860,177020,-0.318552,51.480021,1,3,2,1,22/09/2014,2,11:34
201401TX20750,517120,177190,-0.314753,51.481495,1,3,1,1,20/08/2014,4,18:24
201401TX20751,520490,178230,-0.265891,51.490135,1,3,3,1,25/09/2014,5,16:21
201401TX20752,517840,178290,-0.304023,51.491232,1,3,1,3,06/10/2014,2,02:00
201401TX20753,508210,173810,-0.444048,51.452888,1,3,2,1,28/09/2014,1,12:45
201401TX20754,509930,172240,-0.419791,51.438445,1,3,2,1,30/09/2014,3,13:35
201401TX20755,510480,173290,-0.411554,51.447776,1,3,2,2,04/10/2014,7,13:20
201401TX20756,511480,174670,-0.396735,51.459984,1,3,2,1,01/10/2014,4,14:20
201401TX20757,510990,178300,-0.402646,51.492707,1,3,2,1,27/09/2014,7,19:30
201401TX20758,508000,173320,-0.447219,51.448524,1,3,2,1,03/10/2014,6,09:30
201401TX20759,512270,176070,-0.384924,51.472411,1,3,2,1,31/08/2014,1,12:30
201401TX20760,513070,176650,-0.373225,51.477465,1,2,1,1,03/09/2014,4,17:30
